"Carlos Ruiz Zafón, The Shadow of the Wind"
"Rick Riordan, The Lightning Thief"
"Louis L'Amour, Matagorda/The First Fast Draw"
C. JoyBell C.
 or you like your work when you know quite well you're capable of better.
"Anne Frank, The Diary of a Young Girl"
"Mitch Albom, Tuesdays with Morrie"
Anne Frank
Anaïs Nin
"Harper Lee, To Kill a Mockingbird"
"George Washington Burnap, The Sphere and Duties of Woman: A Course of Lectures"
"Margaret Atwood, The Handmaid's Tale"
Patricia Cornwell
"Pablo Picasso, Pablo Picasso: Metamorphoses of the Human Form : Graphic Works, 1895-1972"
"William Shakespeare, Macbeth"
Leo Tolstoy
"John Green, An Abundance of Katherines"
Marilyn Monroe
Gautama Buddha
Norman Vincent Peale
Maya Angelou
Ray Bradbury
"John Anster, The First Part of Goethe's Faust"
Sarah Kay
"Napoleon Hill, Think and Grow Rich: The Landmark Bestseller - Now Revised and Updated for the 21st Century"
"Rebecca Walker, Baby Love: Choosing Motherhood After a Lifetime of Ambivalence"
Napoléon Bonaparte
Walt Whitman
C. JoyBell C.
"Alfred Tennyson, The Complete Poetical Works of Tennyson"
Nora Roberts
"Viktor E. Frankl, Man's Search for Meaning"
Leo Tolstoy
"Charlotte Brontë, Jane Eyre"
 it is a sword that kills.
Ralph Waldo Emerson
"Stephen Chbosky, The Perks of Being a Wallflower"
"Tami Hoag, Dark Horse"
Henry David Thoreau
"Ernest Hemingway, A Farewell to Arms"
Maya Angelou
Eleanor Roosevelt
"Gilles Deleuze, A Thousand Plateaus: Capitalism and Schizophrenia"
Maya Angelou
Galileo Galilei
 it is easy in solitude to live after our own
Charles Bukowski
George Carlin
Robert Frost
Walt Disney Company
"John Green, The Fault in Our Stars"
Sherrilyn Kenyon
Robert Frost
"Lucille Clifton, Good Woman: Poems and a Memoir 1969-1980"
Ralph Waldo Emerson
Mahatma Gandhi
"Steve Maraboli, Life, the Truth, and Being Free"
Maya Angelou
"Sarah Vowell, Take the Cannoli"
George Carlin
Victor Hugo
Anne Frank
"Lauren Oliver, Delirium"
Neil deGrasse Tyson
Mary Schmich
"L.M. Montgomery, Anne of Avonlea"
Bob  Ross
Audrey Hepburn
"Erin Morgenstern, The Night Circus"
William Makepeace Thackeray
Albert Einstein
Confucius
Jalaluddin Rumi
Jalaluddin Rumi
"Chuck Palahniuk, Fight Club"
"Wendy Mass, Jeremy Fink and the Meaning of Life"
E.M. Forster
Nathaniel Hawthorne
Lao Tzu
"Cecelia Ahern, P.S. I Love You"
Gautama Buddha
"J.M. Barrie, The Little White Bird"
C.S. Lewis
Albert Einstein
Taylor Swift
"Stephenie Meyer, Breaking Dawn"
Charlie Chaplin
"Victor Hugo, Les Misérables"
Helen Keller
Benjamin Franklin
"Alan Moore, V for Vendetta"
"Friedrich Nietzsche, Thus Spoke Zarathustra"
"Anonymous, Holy Bible: New International Version"
Kurt Cobain
"Anaïs Nin, The Diary of Anaïs Nin, Vol. 7: 1966-1974"
Wayne W. Dyer
Tupac Shakur
"Anaïs Nin, Henry And June"
Martin Luther King Jr.
Mirza Tahir Ahmad
Benjamin Franklin
Dalai Lama XIV
Aristotle
"Nicholas Sparks, The Last Song"
"Suzanne Collins, Catching Fire"
Thomas A. Edison
"J.K. Rowling, Harry Potter and the Half-Blood Prince"
Ralph Waldo Emerson
C.S. Lewis
"Jalaluddin Rumi, The Essential Rumi"
Theodore Roosevelt
"David Mitchell, Cloud Atlas"
G.K. Chesterton
"Antoine de Saint-Exupéry, The Little Prince"
Martin Luther King Jr.
Walt Disney Company
T.S. Eliot
Anaïs Nin
"Marilynne Robinson, Home"
 wisdom consists in not exceeding the limit.
E.E. Cummings
"Anaïs Nin, Henry And June"
Ralph Waldo Emerson
 Live as if you will die today.
Leo Buscaglia
"Richard Dawkins, Unweaving the Rainbow: Science, Delusion and the Appetite for Wonder"
"J.R.R. Tolkien, The Return of the King"
Dr. Seuss
Taylor Swift
"Max Ehrmann, Desiderata - A Poem for a Way of Life"
"Rick Warren, The Purpose Driven Life: What on Earth Am I Here for?"
Nisargadatta Maharaj
John Cheever
Antoine de Saint-Exupéry
"David Nicholls, One Day"
"Edna St. Vincent Millay, The Selected Poetry"
"Rick Yancey, The 5th Wave"
Abraham Lincoln
"Dylan Thomas, Do Not Go Gentle Into That Good Night"
"Gene Stratton-Porter, A Girl of the Limberlost"
"Harper Lee, To Kill a Mockingbird"
Laurence Sterne
"Khaled Hosseini, The Kite Runner"
Joss Whedon
"Iris Johansen, Countdown"
John Wooden
William Faulkner
Elizabeth Gilbert
C. JoyBell C.
Albert Einstein
"Michel de Montaigne, The Complete Essays"
Terry Pratchett
Jalaluddin Rumi
J.M. Barrie
Mark Twain
Adrienne Rich
Winston S. Churchill
Nelson Mandela
"Sarah Dessen, The Truth About Forever"
"C.S. Lewis, Mere Christianity"
Carlos Castañeda
"L.M. Montgomery, Anne of Avonlea"
André Gide
"Paulo Coelho, The Alchemist"
"Rick Riordan, The Battle of the Labyrinth"
"Jodi Picoult, Nineteen Minutes"
E.E. Cummings
Taylor Swift
Mae West
Jalaluddin Rumi
"Neil Gaiman, The Graveyard Book"
Howard Thurman
Tyra Banks
"Napoleon Hill, Think and Grow Rich: A Black Choice"
Rainer Maria Rilke
Christopher Paolini
"Sabaa Tahir, An Ember in the Ashes"
Veronica Roth
Ray Bradbury
"Eleanor Roosevelt, The Autobiography of Eleanor Roosevelt"
Paulo Coelho
Robert Frost
Joseph Campbell
"Max Ehrmann, Desiderata - A Poem for a Way of Life"
Ronald Reagan
Steven Moffat
John Wesley
Martin Luther King Jr.
Ernst F. Schumacher
"Walt Disney Company, Cinderella"
"Gayle Forman, If I Stay"
"Victor Hugo, Les Misérables"
Edgar Allan Poe
Madonna
Malcolm X
Gautama Buddha
"Frances Hodgson Burnett, A Little Princess"
"Harlan Ellison, Paingod and Other Delusions"
"Charlotte Brontë, The Letters of Charlotte Brontë"
Taylor Swift
"Morgan Matson, Amy & Roger's Epic Detour"
Mahatma Gandhi
"Chuck Palahniuk, Fight Club"
"Khaled Hosseini, A Thousand Splendid Suns"
Shel Silverstein
Frank Warren
Audrey Hepburn
"Stephen King, On Writing: A Memoir of the Craft"
Antoine de Saint-Exupéry
"Rick Riordan, The Battle of the Labyrinth"
Dalai Lama XIV
John F. Kennedy
"Jalaluddin Rumi, The Essential Rumi"
"Brandon Sanderson, The Way of Kings"
C. JoyBell C.
"Paulo Coelho, The Alchemist"
"Elizabeth Gilbert, Eat, Pray, Love"
Ralph Waldo Emerson
Leo Buscaglia
Charlie Chaplin
Victor Hugo
Roald Dahl
Aesop
Oprah Winfrey
Lady Gaga
Sam Levenson
Winston S. Churchill
"Anne Frank, The Diary of Anne Frank"
"Martin Luther King Jr., I Have A Dream"
Martin Luther King Jr.
Maya Angelou
"Mildred D. Taylor, The Land"
Albert Einstein
Seneca
Ralph Waldo Emerson
Miguel de Unamuno
Bob Dylan
Jalaluddin Rumi
Michel de Montaigne
"Meg Cabot, All-American Girl"
"Sophie Kinsella, Shopaholic & Baby"
"Gayle Forman, Where She Went"
Mitch Albom
"Margaret Mitchell, Gone with the Wind"
Joss Whedon
Alice Sebold
Abraham Lincoln
"Rainer Maria Rilke, Duino Elegies"
"C.S. Lewis, The Four Loves"
"C.S. Lewis, The Last Battle"
"Yann Martel, Life of Pi"
 I hope to go to his heaven not man's.
Oprah Winfrey
Ally Carter
Muriel Rukeyser
 it commences where speech ends.
"Nicola Yoon, Everything, Everything"
Ovid
Chris Colfer
"Jerry Spinelli, Love, Stargirl"
Anaïs Nin
C. JoyBell C.
"Anonymous, Holy Bible: King James Version"
Gloria Steinem
Confucius
"George Orwell, Animal Farm"
Henry Miller
J. Richard Lessor
Martin Luther King Jr.
"Walter Scott, Marmion"
"Jon Krakauer, Into the Wild"
"Richard Bach, Illusions: The Adventures of a Reluctant Messiah"
Gautama Buddha
"Sherry Argov, Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship"
Nayyirah Waheed
"Neil Gaiman, The Graveyard Book"
Maya Angelou
Ayn Rand
Louis C.K.
 the naive forgive and forget
Albert Einstein
"Veronica Roth, Divergent"
Anaïs Nin
Tupac Shakur
Robert Frost
Lily Tomlin
"Joseph Campbell, The Power of Myth"
"Bob Marley, Bob Marley - Legend"
"Stephen Chbosky, The Perks of Being a Wallflower"
Deepak Chopra
Oprah Winfrey
Bruce Lee
"Ayn Rand, Anthem"
C. JoyBell C.
Dante Alighieri
Vincent van Gogh
"Mitch Albom, The Five People You Meet in Heaven - Meniti Bianglala"
Sophie Kinsella
"Jodi Picoult, My Sister's Keeper"
Kahlil Gibran
"Marcus Aurelius, Meditations"
Bill Watterson
"Robert M. Pirsig, Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values"
"Paulo Coelho, The Alchemist"
"Samuel Beckett, Waiting for Godot"
Voltaire
Francis of Assisi
C. JoyBell C.
Martin Luther King Jr.
"Andrea Hirata, Sang Pemimpi"
"Ralph Waldo Emerson, Emerson in His Journals"
Charles Haddon Spurgeon
Walt Disney Company
Ralph Waldo Emerson
Anaïs Nin
Audrey Hepburn
G.K. Chesterton
George R.R. Martin
 we change.
"Arthur O'Shaughnessy, Poems of Arthur O'Shaughnessy"
"Jon Krakauer, Into the Wild"
Muhammad Ali Jinnah
Ronald Reagan
Theodore Roosevelt
Martin Luther
Eleanor Roosevelt
Kurt Cobain
Will Self
"Stephen King, The Stand"
"Malcolm X, The Autobiography Of Malcolm X"
"Ralph Waldo Emerson, Self-Reliance"
Benjamin Franklin
Fred Rogers
Mahatma Gandhi
"Anaïs Nin, The Diary of Anaïs Nin, Vol. 1: 1931-1934"
"Paulo Coelho, The Alchemist"
"Benjamin Hoff, The Tao of Pooh"
Patrick Rothfuss
Maya Angelou
Colin Powell
Oprah Winfrey
Benjamin Franklin
Daisaku Ikeda
"Peter S. Beagle, The Last Unicorn"
"Anne Frank, The Diary of Anne Frank"
"Charles Bukowski, Factotum"
"Elizabeth Gilbert, Eat, Pray, Love"
Mark Twain
"Muhammad Ali, The Soul of a Butterfly: Reflections on Life's Journey"
Conan O'Brien
Antoine de Saint-Exupéry
Harry Truman
Socrates
"C.S. Lewis, Prince Caspian"
"Joseph Campbell, The Power of Myth"
"William Golding, Lord of the Flies"
"Colleen McCullough, The Thorn Birds"
"Charlotte Brontë, Jane Eyre"
Emily Dickinson
Ronald Reagan
Anne Lamott
"Henry David Thoreau, I to Myself: An Annotated Selection from the Journal of Henry D. Thoreau"
"Pandora Poikilos, Excuse Me, My Brains Have Stepped Out"
Elizabeth Gilbert
Samuel Beckett
Maya Angelou
Dolly Parton
"Winston S. Churchill, Never Give In!: The Best of Winston Churchill's Speeches"
Abraham Lincoln
Maya Angelou
"Wendelin Van Draanen, Flipped"
Vincent van Gogh
"Richelle Mead, Frostbite"
"Ralph Waldo Emerson, Self-Reliance and Other Essays"
Albert Schweitzer
"Antoine de Saint-Exupéry, The Little Prince"
"Antoine de Saint-Exupéry, The Little Prince"
John Keats
"Pittacus Lore, The Power of Six"
"Robert T. Kiyosaki, Rich Dad, Poor Dad"
C. JoyBell C.
"Haruki Murakami, Kafka on the Shore"
Muhammad Ali
 one cannot fly into flying. 
Anaïs Nin
Seneca
"Thich Nhat Hanh, Peace Is Every Step: The Path of Mindfulness in Everyday Life"
"Jodi Picoult, Keeping Faith"
"Jalaluddin Rumi, Night and Sleep"
Romain Rolland
Steve Jobs
Wayne W. Dyer
Thomas A. Edison
"Maya Angelou, Wouldn't Take Nothing for My Journey Now"
Confucius
"Hiromu Arakawa, Fullmetal Alchemist, Vol. 1"
Vince Lombardi Jr.
T.S. Eliot
Thomas A. Edison
"Hans Urs von Balthasar, Prayer"
Nelson Mandela
"Hermann Hesse, Steppenwolf"
Vincent van Gogh
Frida Kahlo
Jalaluddin Rumi
"M.L. Stedman, The Light Between Oceans"
 I laugh at them because they're all the same.
Tom Hiddleston
 shedding light over this world can alone help us.
Lyndon B. Johnson
"Gayle Forman, Just One Day"
"David Mitchell, Cloud Atlas"
"Ellen DeGeneres, Seriously... I'm Kidding"
"J.K. Rowling, Harry Potter and the Prisoner of Azkaban"
Paulo Coelho
Vincent van Gogh
"Alberto Manguel, A Reading Diary: A Passionate Reader's Reflections on a Year of Books"
"Shel Silverstein, A Light in the Attic"
"Joseph Conrad, Lord Jim"
 but the strength of a woman is measured by the extent of her refusal to allow those hardships to dictate her and who she becomes.
Friedrich Nietzsche
"Victor Hugo, Les Misérables"
"Roald Dahl, My Uncle Oswald"
"Dorothy Parker, Sunset Gun: Poems"
Beatrix Potter
Helen Keller
Wilfred Arlan Peterson
"Henry David Thoreau, Walden"
Joss Whedon
Charlie Chaplin
"J.D. Salinger, The Catcher in the Rye"
"Paullina Simons, The Bronze Horseman"
"Henri Bergson, Matter and Memory"
"David Mitchell, Cloud Atlas"
Jim Henson
Bob Dylan
"Sheryl Sandberg, Lean In: Women, Work, and the Will to Lead"
Rick Riordan
"J.K. Rowling, Harry Potter and the Order of the Phoenix"
Mary Wollstonecraft Shelley
William Blake
"Mikhail Bulgakov, The Master and Margarita"
Theodore Parker
William S. Burroughs
Tupac Shakur
"Charles Darwin, The Origin of Species"
 you can only connect them looking backwards. So you have to trust that the dots will somehow connect in your future.
Stephen Fry
"Betty Friedan, The Feminine Mystique"
"Steve Maraboli, Life, the Truth, and Being Free"
"Rick Riordan, The Red Pyramid"
"Dan Brown, The Lost Symbol"
Seneca
Walt Disney Company
"Sarah Ockler, Twenty Boy Summer"
"Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience"
Carrie Hope Fletcher
"Kathryn Stockett, The Help"
"Robert Greene, The 48 Laws of Power"
Libba Bray
"Anna Godbersen, Splendor"
Ernesto Che Guevara
"Jon Krakauer, Into the Wild"
Frida Kahlo
"Mother Teresa, A Gift for God: Prayers and Meditations"
Thomas A. Edison
Ray Bradbury
Charles de Lint
Tyler Perry
"Jalaluddin Rumi, Hush, Don't Say Anything to God: Passionate Poems of Rumi"
Abraham Joshua Heschel
John Bunyan
"Haruki Murakami, Kafka on the Shore"
Bob Marley
"Stieg Larsson, The Girl with the Dragon Tattoo"
Max Lucado
"Neil Gaiman, Make Good Art"
Rabindranath Tagore
Reinhold Niebuhr
"Dan Millman, Way of the Peaceful Warrior: A Book That Changes Lives"
"Jiddu Krishnamurti, The First and Last Freedom"
Joseph Campbell
"Hermann Hesse, Demian. Die Geschichte von Emil Sinclairs Jugend"
"Susan Ee, Angelfall"
"Chris Colfer, The Wishing Spell"
William James
"Stephen Chbosky, The Perks of Being a Wallflower"
"J.K. Rowling, The Casual Vacancy"
Anthony Robbins
"John Milton, Paradise Lost"
"Terry Goodkind, Wizard's First Rule"
"Eudora Welty, On Writing"
James  Dean
Jalaluddin Rumi
Antoine de Saint-Exupéry
Shel Silverstein
"James R. Sherman, Rejection"
"John Connolly, The Book of Lost Things"
Emily Dickinson
"John Boyle O'Reilly, Life of John Boyle O'Reilly"
 but by the distance they have traveled from the point where they started.
"Steve Maraboli, Life, the Truth, and Being Free"
"Rainer Maria Rilke, Letters to a Young Poet"
"Iain Thomas, I Wrote This For You"
"Pittacus Lore, I Am Number Four"
Charles R. Swindoll
"Judith McNaught, Paradise"
Rabindranath Tagore
Albert Einstein
"Richard Bach, Illusions: The Adventures of a Reluctant Messiah"
Jim Rohn
"Ngũgĩ wa Thiong’o, Dreams in a Time of War"
Rabindranath Tagore
Gerard Way
"Chuck Palahniuk, Fight Club"
Daisaku Ikeda
"Joyce Meyer, Any Minute"
"David Nicholls, One Day"
E.E. Cummings
"Marcus Aurelius, Meditations"
Ludwig van Beethoven
 we must discover it for ourselves after a journey that no one can take for us or spare us.
"Ben Carson, Gifted Hands: The Ben Carson Story"
"Henry David Thoreau, A Week on the Concord and Merrimack Rivers"
C. JoyBell C.
Charlotte Brontë
"Natsuki Takaya, Fruits Basket, Vol. 21"
"Audrey Niffenegger, The Time Traveler's Wife"
Robert Frost
Walt Whitman
Oscar Wilde
T.S. Eliot
"Sophie Kinsella, The Undomestic Goddess"
"Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience"
"Sheryl Sandberg, Lean In: Women, Work, and the Will to Lead"
Socrates
"Ralph Waldo Emerson, Self Reliance"
Robert M. Drake
Randy Pausch
Joseph R. Cooke
Douglas Coupland
Helen Keller
"Randy Pausch, The Last Lecture"
"Gail Carson Levine, The Two Princesses of Bamarre"
"Frances Hodgson Burnett, A Little Princess"
"Betty  Smith, A Tree Grows in Brooklyn"
Ronald Reagan
Dalai Lama XIV
"Abraham Verghese, Cutting for Stone"
Henry Ford
"Ellen DeGeneres, Seriously... I'm Kidding"
Anne Lamott
Richard Bach
"Clarissa Pinkola Estés, Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype"
"Konstantin Stanislavski, My Life In Art"
"J.K. Rowling, Harry Potter and the Sorcerer's Stone"
A.P.J. Abdul Kalam
"John Lubbock, The Beauties of Nature and the Wonders of the World We Live in"
Marilyn Monroe
Harriet Tubman
Bruce Lee
"Jon Krakauer, Into the Wild"
"Thomas Jefferson, Letters of Thomas Jefferson"
"Viktor E. Frankl, Man's Search for Meaning"
Ben Carson
Ray Bradbury
"Santosh Kalwar, Quote Me Everyday"
Ellen DeGeneres
Christopher McCandless
"Louisa May Alcott, Little Women"
Anne Lamott
Cynthia Kersey
"Thomas Bernhard, Correction"
Thomas S. Monson
"Jalaluddin Rumi, Words of Paradise: Selected Poems of Rumi"
Leo Tolstoy
"John Green, Looking for Alaska"
"Brandon Sanderson, The Hero of Ages"
Charles Dickens
"Jodi Picoult, The Pact"
Pablo Picasso
"Aldous Huxley, Island"
Aristotle
"Karen Marie Moning, Faefever"
Barbara Johnson
"Paulo Coelho, By the River Piedra I Sat Down and Wept"
"Paulo Coelho, The Zahir"
Salvador Dalí
"Douglas Adams, The Restaurant at the End of the Universe"
Merce Cunningham
"Paulo Coelho, Aleph"
"Ray Bradbury, Fahrenheit 451"
Antoine de Saint-Exupéry
"Jeanne Birdsall, The Penderwicks on Gardam Street"
"Robert Browning, Men and Women and Other Poems"
Arthur Schopenhauer
John Green
Daisaku Ikeda
"R.J. Palacio, Wonder"
Emma Goldman
"Marcus Aurelius, Meditations"
Plato
"L.M. Montgomery, Anne's House of Dreams"
"Martin Luther King Jr., I Have a Dream: Writings and Speeches That Changed the World"
Nayyirah Waheed
"Stephen Chbosky, The Perks of Being a Wallflower"
"Peter S. Beagle, The Last Unicorn"
"Zora Neale Hurston, Their Eyes Were Watching God"
Charles de Lint
"Elmore Leonard, Elmore Leonard's 10 Rules of Writing"
Og Mandino
Neale Donald Walsch
"Ellen DeGeneres, The Funny Thing Is..."
Martin Luther
"Paulo Coelho, Veronika Decides to Die"
"John Waters, Crackpot: The Obsessions of John Waters"
Wayne W. Dyer
"Leslye Walton, The Strange and Beautiful  Sorrows of Ava Lavender"
"Marianne Williamson, A Return to Love: Reflections on the Principles of ""A Course in Miracles"""
Veronica Roth
Warsan Shire
"Sun Tzu, The Art of War"
Shel Silverstein
"R.J. Palacio, Wonder"
Jean-Paul Sartre
"Frederick Buechner, Wishful Thinking: A Theological ABC"
Gerard Way
"China Miéville, The Scar"
"Sarah Dessen, Lock and Key"
Fernando Pessoa
"Miguel Ruiz, The Four Agreements: A Practical Guide to Personal Freedom"
J.K. Rowling
"Marcus Aurelius, Meditations"
Charles Haddon Spurgeon
Ian Wallace
"Eckhart Tolle, The Power of Now: A Guide to Spiritual Enlightenment"
John C. Maxwell
Robin Hobb
Mahatma Gandhi
Thomas S. Monson
"Paulo Coelho, Veronika Decides to Die"
Taylor Swift
"Wally Lamb, I Know This Much Is True"
Cesare Pavese
"Tennessee Williams, The Glass Menagerie"
"Thomas à Kempis, The Imitation of Christ"
"Cormac McCarthy, The Road"
Jeanne d'Arc
"Robert M. Pirsig, Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values"
Thomas Merton
"C.S. Lewis, The Horse and His Boy"
Bruce Lee
Joseph Conrad
Dr. Seuss
"Alan Moore, V for Vendetta"
Mark Twain
Stephen Hawking
"Maya Angelou, I Know Why the Caged Bird Sings"
Phil Lester
George Bernard Shaw
Francis of Assisi
"C.S. Lewis, The Voyage of the Dawn Treader"
Loren Eiseley
"Isabel Allende, The House of the Spirits"
Philip Pullman
Anaïs Nin
"Anonymous, The Bhagavad Gita"
"Maggie Stiefvater, The Raven Boys"
Michael Jordan
Stephen King
Lucille Ball
"Fred Rogers, The World According to Mister Rogers: Important Things to Remember"
"G.K. Chesterton, The Everlasting Man"
Ariana Dancu
Nelson Mandela
"John O'Donohue, To Bless the Space Between Us: A Book of Blessings"
Andy Warhol
"Sam Harris, The End of Faith: Religion, Terror, and the Future of Reason"
"Sigmund Freud, The Future of an Illusion"
"Maya Angelou, Wouldn't Take Nothing for My Journey Now"
Carlos Castañeda
Anatole France
Henry Wadsworth Longfellow
